user_id,assigned_perk,life_total_trips,assignment_reason
488246,Exclusive Discounts,1,tier_1_single_trip_default
488314,No Change Fees,4,tier3_high_cancel_spend
488410,Premium Travel Benefits,3,tier3_high_value_loyal
488430,No Change Fees,1,tier_1_single_trip_high_cancel
488462,Free Checked Bags,6,tier3_near_exclusive_intl
488480,Free Checked Bags,3,tier3_near_exclusive_intl
488511,Free Checked Bags,4,tier3_near_exclusive_intl
488529,Free Hotel Meals,3,tier3_high_hotel_discount
488539,Exclusive Discounts,0,tier_0_never_booked
488672,Premium Travel Benefits,5,tier3_high_value_loyal
488827,Free Hotel Meals,7,tier3_high_hotel_discount
488865,Free Checked Bags,4,tier3_near_exclusive_intl
488870,Premium Travel Benefits,3,tier3_high_value_loyal
488918,Premium Travel Benefits,7,tier3_high_value_loyal
488974,Premium Travel Benefits,4,tier3_high_value_loyal
489096,Premium Travel Benefits,5,tier3_high_value_loyal
489131,Exclusive Discounts,0,tier_0_never_booked
489575,Premium Travel Benefits,5,tier3_high_value_loyal
489635,Premium Travel Benefits,5,tier3_high_value_loyal
489661,Exclusive Discounts,1,tier_1_single_trip_default
489730,Premium Travel Benefits,5,tier3_high_value_loyal
489785,Premium Travel Benefits,3,tier3_high_value_loyal
489786,Exclusive Discounts,0,tier_0_never_booked
489802,Exclusive Discounts,2,tier_2_two_trip_default
489844,Free Hotel Meals,4,tier3_high_hotel_discount
489852,Premium Travel Benefits,3,tier3_high_value_loyal
489949,Exclusive Discounts,2,tier_2_two_trip_default
489953,Premium Travel Benefits,7,tier3_high_value_loyal
489992,Exclusive Discounts,3,tier3_high_flight_discount
490040,Premium Travel Benefits,4,tier3_high_value_loyal
490107,Premium Travel Benefits,6,tier3_high_value_loyal
490133,Premium Travel Benefits,6,tier3_high_value_loyal
490201,Free Hotel Meals,3,tier3_high_hotel_discount
490348,Exclusive Discounts,2,tier_2_two_trip_default
490358,Exclusive Discounts,2,tier_2_two_trip_default
490517,Premium Travel Benefits,4,tier3_high_value_loyal
490576,Free Hotel Meals,3,tier3_high_hotel_discount
490608,Premium Travel Benefits,3,tier3_high_value_loyal
490629,Premium Travel Benefits,5,tier3_high_value_loyal
490671,Premium Travel Benefits,5,tier3_high_value_loyal
491003,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
491124,Premium Travel Benefits,5,tier3_high_value_loyal
491141,Premium Travel Benefits,6,tier3_high_value_loyal
491175,Premium Travel Benefits,5,tier3_high_value_loyal
491182,Premium Travel Benefits,6,tier3_high_value_loyal
491241,Premium Travel Benefits,4,tier3_high_value_loyal
491266,Premium Travel Benefits,4,tier3_high_value_loyal
491559,Premium Travel Benefits,3,tier3_high_value_loyal
491597,Exclusive Discounts,3,tier3_high_flight_discount
491617,Free Checked Bags,5,tier3_near_exclusive_intl
491706,Premium Travel Benefits,3,tier3_high_value_loyal
491772,Exclusive Discounts,5,tier3_high_flight_discount
491925,Premium Travel Benefits,6,tier3_high_value_loyal
491930,Premium Travel Benefits,4,tier3_high_value_loyal
491995,No Change Fees,1,tier_1_single_trip_high_cancel
492209,Free Checked Bags,5,tier3_near_exclusive_intl
492211,Exclusive Discounts,1,tier_1_single_trip_default
492287,Premium Travel Benefits,3,tier3_high_value_loyal
492371,Premium Travel Benefits,3,tier3_high_value_loyal
492497,No Change Fees,1,tier_1_single_trip_high_cancel
492614,Exclusive Discounts,1,tier_1_single_trip_default
492999,Exclusive Discounts,2,tier_2_two_trip_default
493177,Free Hotel Meals,5,tier3_high_hotel_discount
493409,Premium Travel Benefits,5,tier3_high_value_loyal
493476,Exclusive Discounts,2,tier_2_two_trip_default
493718,Free Hotel Meals,5,tier3_high_hotel_discount
494294,Premium Travel Benefits,4,tier3_high_value_loyal
494374,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
494382,Free Checked Bags,5,tier3_near_exclusive_intl
494441,Exclusive Discounts,0,tier_0_never_booked
494463,Premium Travel Benefits,5,tier3_high_value_loyal
494484,Exclusive Discounts,3,tier3_high_flight_discount
494590,Premium Travel Benefits,5,tier3_high_value_loyal
494630,Exclusive Discounts,2,tier_2_two_trip_default
494680,Premium Travel Benefits,4,tier3_high_value_loyal
494704,Premium Travel Benefits,7,tier3_high_value_loyal
494985,Premium Travel Benefits,7,tier3_high_value_loyal
495029,Premium Travel Benefits,4,tier3_high_value_loyal
495042,Premium Travel Benefits,6,tier3_high_value_loyal
495080,Exclusive Discounts,1,tier_1_single_trip_default
495272,Premium Travel Benefits,4,tier3_high_value_loyal
495273,Free Checked Bags,6,tier3_near_exclusive_intl
495386,Free Hotel Meals,4,tier3_high_hotel_discount
495482,Premium Travel Benefits,5,tier3_high_value_loyal
495592,Exclusive Discounts,1,tier_1_single_trip_default
495603,Premium Travel Benefits,6,tier3_high_value_loyal
495727,Premium Travel Benefits,7,tier3_high_value_loyal
496016,Premium Travel Benefits,5,tier3_high_value_loyal
496074,Exclusive Discounts,1,tier_1_single_trip_default
496273,Free Hotel Meals,5,tier3_high_hotel_discount
496286,Premium Travel Benefits,3,tier3_high_value_loyal
496332,Premium Travel Benefits,5,tier3_high_value_loyal
496382,Premium Travel Benefits,4,tier3_high_value_loyal
496408,Premium Travel Benefits,5,tier3_high_value_loyal
496566,Free Checked Bags,5,tier3_near_exclusive_intl
496899,Exclusive Discounts,1,tier_1_single_trip_default
496972,Premium Travel Benefits,4,tier3_high_value_loyal
497042,Premium Travel Benefits,5,tier3_high_value_loyal
497077,No Change Fees,3,tier3_high_cancel_spend
497108,Premium Travel Benefits,4,tier3_high_value_loyal
497225,Premium Travel Benefits,6,tier3_high_value_loyal
497475,Premium Travel Benefits,4,tier3_high_value_loyal
497615,Free Checked Bags,4,tier3_near_exclusive_intl
497678,Free Checked Bags,3,tier3_near_exclusive_intl
497680,Premium Travel Benefits,4,tier3_high_value_loyal
497829,Exclusive Discounts,2,tier_2_two_trip_default
497915,Premium Travel Benefits,5,tier3_high_value_loyal
498154,Free Checked Bags,3,tier3_near_exclusive_intl
498199,Premium Travel Benefits,4,tier3_high_value_loyal
498287,Premium Travel Benefits,6,tier3_high_value_loyal
498298,Premium Travel Benefits,4,tier3_high_value_loyal
498357,Premium Travel Benefits,6,tier3_high_value_loyal
498363,Free Checked Bags,3,tier3_near_exclusive_intl
498500,Free Checked Bags,3,tier3_near_exclusive_intl
498574,Premium Travel Benefits,4,tier3_high_value_loyal
498607,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
498665,Free Checked Bags,6,tier3_near_exclusive_intl
498857,Premium Travel Benefits,4,tier3_high_value_loyal
498931,Exclusive Discounts,3,tier3_high_flight_discount
499028,Premium Travel Benefits,3,tier3_high_value_loyal
499038,Premium Travel Benefits,4,tier3_high_value_loyal
499252,Exclusive Discounts,2,tier_2_two_trip_default
499313,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
499366,Free Checked Bags,5,tier3_near_exclusive_intl
499375,Premium Travel Benefits,6,tier3_high_value_loyal
499379,Exclusive Discounts,2,tier_2_two_trip_default
499461,Premium Travel Benefits,3,tier3_high_value_loyal
499475,Premium Travel Benefits,3,tier3_high_value_loyal
499633,Premium Travel Benefits,6,tier3_high_value_loyal
499634,Exclusive Discounts,2,tier_2_two_trip_default
499659,Exclusive Discounts,1,tier_1_single_trip_default
499669,Exclusive Discounts,1,tier_1_single_trip_default
499751,Free Checked Bags,4,tier3_near_exclusive_intl
499760,Exclusive Discounts,0,tier_0_never_booked
499780,Exclusive Discounts,1,tier_1_single_trip_default
499810,Premium Travel Benefits,4,tier3_high_value_loyal
499847,Premium Travel Benefits,3,tier3_high_value_loyal
499969,Exclusive Discounts,1,tier_1_single_trip_default
499979,Free Checked Bags,6,tier3_near_exclusive_intl
499990,Premium Travel Benefits,3,tier3_high_value_loyal
500078,Premium Travel Benefits,3,tier3_high_value_loyal
500196,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
500243,Exclusive Discounts,2,tier_2_two_trip_default
500257,Premium Travel Benefits,3,tier3_high_value_loyal
500288,Exclusive Discounts,1,tier_1_single_trip_default
500299,Exclusive Discounts,2,tier_2_two_trip_default
500493,Premium Travel Benefits,3,tier3_high_value_loyal
500532,Exclusive Discounts,2,tier_2_two_trip_default
500646,Free Checked Bags,4,tier3_near_exclusive_intl
500745,Premium Travel Benefits,5,tier3_high_value_loyal
500773,Free Hotel Meals,5,tier3_high_hotel_discount
500791,Exclusive Discounts,1,tier_1_single_trip_default
500828,Premium Travel Benefits,4,tier3_high_value_loyal
500972,Premium Travel Benefits,4,tier3_high_value_loyal
500974,Premium Travel Benefits,6,tier3_high_value_loyal
501087,Premium Travel Benefits,3,tier3_high_value_loyal
501125,Premium Travel Benefits,3,tier3_high_value_loyal
501184,Premium Travel Benefits,5,tier3_high_value_loyal
501322,Premium Travel Benefits,5,tier3_high_value_loyal
501344,Exclusive Discounts,2,tier_2_two_trip_default
501436,No Change Fees,4,tier3_high_cancel_spend
501512,Free Hotel Meals,3,tier3_high_hotel_discount
501708,Exclusive Discounts,0,tier_0_never_booked
501735,Premium Travel Benefits,4,tier3_high_value_loyal
501764,Exclusive Discounts,2,tier_2_two_trip_default
501780,Exclusive Discounts,0,tier_0_never_booked
501794,Premium Travel Benefits,5,tier3_high_value_loyal
501817,Premium Travel Benefits,4,tier3_high_value_loyal
501830,Free Checked Bags,3,tier3_near_exclusive_intl
501897,Exclusive Discounts,2,tier_2_two_trip_default
501947,Free Checked Bags,4,tier3_near_exclusive_intl
502063,Exclusive Discounts,2,tier_2_two_trip_default
502145,Premium Travel Benefits,5,tier3_high_value_loyal
502210,Free Checked Bags,4,tier3_near_exclusive_intl
502212,Exclusive Discounts,1,tier_1_single_trip_default
502353,Premium Travel Benefits,6,tier3_high_value_loyal
502412,Exclusive Discounts,4,tier3_high_flight_discount
502435,Exclusive Discounts,3,tier3_high_flight_discount
502444,Free Checked Bags,7,tier3_near_exclusive_intl
502609,Premium Travel Benefits,5,tier3_high_value_loyal
502626,Free Checked Bags,3,tier3_near_exclusive_intl
502799,Premium Travel Benefits,5,tier3_high_value_loyal
502819,Exclusive Discounts,0,tier_0_never_booked
502826,Premium Travel Benefits,3,tier3_high_value_loyal
502847,Premium Travel Benefits,6,tier3_high_value_loyal
502850,Exclusive Discounts,0,tier_0_never_booked
502875,Free Checked Bags,3,tier3_near_exclusive_intl
502995,Exclusive Discounts,0,tier_0_never_booked
503042,Exclusive Discounts,1,tier_1_single_trip_default
503049,Exclusive Discounts,0,tier_0_never_booked
503058,Premium Travel Benefits,3,tier3_high_value_loyal
503126,Exclusive Discounts,2,tier_2_two_trip_default
503161,Exclusive Discounts,0,tier_0_never_booked
503277,Premium Travel Benefits,4,tier3_high_value_loyal
503342,Exclusive Discounts,2,tier_2_two_trip_default
503418,Premium Travel Benefits,5,tier3_high_value_loyal
503483,Exclusive Discounts,1,tier_1_single_trip_default
503621,Premium Travel Benefits,3,tier3_high_value_loyal
503760,Premium Travel Benefits,5,tier3_high_value_loyal
503773,Exclusive Discounts,0,tier_0_never_booked
503918,Exclusive Discounts,0,tier_0_never_booked
503928,Free Checked Bags,3,tier3_near_exclusive_intl
503945,Premium Travel Benefits,4,tier3_high_value_loyal
503973,Free Checked Bags,5,tier3_near_exclusive_intl
504081,Premium Travel Benefits,3,tier3_high_value_loyal
504133,Premium Travel Benefits,4,tier3_high_value_loyal
504240,Premium Travel Benefits,6,tier3_high_value_loyal
504299,Premium Travel Benefits,3,tier3_high_value_loyal
504320,Free Hotel Meals,3,tier3_high_hotel_discount
504371,Premium Travel Benefits,5,tier3_high_value_loyal
504435,Premium Travel Benefits,4,tier3_high_value_loyal
504473,Exclusive Discounts,2,tier_2_two_trip_default
504579,Exclusive Discounts,0,tier_0_never_booked
504610,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
504665,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
504669,Exclusive Discounts,2,tier_2_two_trip_default
504786,Free Checked Bags,3,tier3_near_exclusive_intl
504859,Exclusive Discounts,2,tier_2_two_trip_default
504892,Free Hotel Meals,4,tier3_high_hotel_discount
504916,Exclusive Discounts,0,tier_0_never_booked
504936,Premium Travel Benefits,4,tier3_high_value_loyal
504945,Premium Travel Benefits,5,tier3_high_value_loyal
505062,Premium Travel Benefits,3,tier3_high_value_loyal
505066,Exclusive Discounts,1,tier_1_single_trip_default
505172,No Change Fees,1,tier_1_single_trip_high_cancel
505230,Exclusive Discounts,3,tier3_high_flight_discount
505285,Free Hotel Meals,4,tier3_high_hotel_discount
505289,Premium Travel Benefits,3,tier3_high_value_loyal
505358,Premium Travel Benefits,4,tier3_high_value_loyal
505414,Exclusive Discounts,2,tier_2_two_trip_default
505498,Premium Travel Benefits,3,tier3_high_value_loyal
505617,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
505667,Premium Travel Benefits,3,tier3_high_value_loyal
505680,Premium Travel Benefits,4,tier3_high_value_loyal
505713,Premium Travel Benefits,4,tier3_high_value_loyal
505747,Premium Travel Benefits,3,tier3_high_value_loyal
505771,Free Checked Bags,5,tier3_near_exclusive_intl
505854,Premium Travel Benefits,5,tier3_high_value_loyal
505916,Exclusive Discounts,6,tier3_high_flight_discount
505933,No Change Fees,1,tier_1_single_trip_high_cancel
505941,Exclusive Discounts,4,tier3_high_flight_discount
506013,Premium Travel Benefits,5,tier3_high_value_loyal
506130,Premium Travel Benefits,4,tier3_high_value_loyal
506186,Premium Travel Benefits,3,tier3_high_value_loyal
506234,Premium Travel Benefits,5,tier3_high_value_loyal
506250,Free Checked Bags,4,tier3_near_exclusive_intl
506347,Exclusive Discounts,0,tier_0_never_booked
506427,Premium Travel Benefits,6,tier3_high_value_loyal
506611,Premium Travel Benefits,5,tier3_high_value_loyal
506652,Premium Travel Benefits,4,tier3_high_value_loyal
506675,Premium Travel Benefits,4,tier3_high_value_loyal
506704,Free Checked Bags,3,tier3_near_exclusive_intl
506777,Exclusive Discounts,1,tier_1_single_trip_default
506807,Exclusive Discounts,5,tier3_high_flight_discount
506828,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
506837,Premium Travel Benefits,3,tier3_high_value_loyal
506858,Premium Travel Benefits,3,tier3_high_value_loyal
506990,Exclusive Discounts,0,tier_0_never_booked
507036,Exclusive Discounts,2,tier_2_two_trip_default
507133,Free Checked Bags,3,tier3_near_exclusive_intl
507207,Exclusive Discounts,2,tier_2_two_trip_default
507273,Premium Travel Benefits,4,tier3_high_value_loyal
507376,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
507395,Exclusive Discounts,2,tier_2_two_trip_default
507431,Free Checked Bags,5,tier3_near_exclusive_intl
507435,Premium Travel Benefits,5,tier3_high_value_loyal
507505,Exclusive Discounts,2,tier_2_two_trip_default
507513,Exclusive Discounts,0,tier_0_never_booked
507531,Exclusive Discounts,1,tier_1_single_trip_default
507557,Exclusive Discounts,2,tier_2_two_trip_default
507573,Premium Travel Benefits,3,tier3_high_value_loyal
507617,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
507728,Exclusive Discounts,2,tier_2_two_trip_default
507732,Free Hotel Meals,5,tier3_high_hotel_discount
507753,Exclusive Discounts,2,tier_2_two_trip_default
507759,Exclusive Discounts,3,tier3_high_flight_discount
507773,Premium Travel Benefits,4,tier3_high_value_loyal
507805,No Change Fees,4,tier3_high_cancel_spend
508050,Premium Travel Benefits,5,tier3_high_value_loyal
508096,Exclusive Discounts,3,tier3_high_flight_discount
508111,Exclusive Discounts,0,tier_0_never_booked
508144,Premium Travel Benefits,3,tier3_high_value_loyal
508153,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
508240,Exclusive Discounts,3,tier3_high_flight_discount
508360,Exclusive Discounts,2,tier_2_two_trip_default
508367,Premium Travel Benefits,5,tier3_high_value_loyal
508497,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
508512,Exclusive Discounts,1,tier_1_single_trip_default
508546,Premium Travel Benefits,4,tier3_high_value_loyal
508611,Exclusive Discounts,1,tier_1_single_trip_default
508625,Premium Travel Benefits,4,tier3_high_value_loyal
508693,Free Hotel Meals,4,tier3_high_hotel_discount
508713,Exclusive Discounts,1,tier_1_single_trip_default
508731,Premium Travel Benefits,4,tier3_high_value_loyal
508829,No Change Fees,3,tier3_high_cancel_spend
508848,Exclusive Discounts,2,tier_2_two_trip_default
508849,Premium Travel Benefits,5,tier3_high_value_loyal
508856,Exclusive Discounts,0,tier_0_never_booked
508857,Premium Travel Benefits,5,tier3_high_value_loyal
508860,Exclusive Discounts,2,tier_2_two_trip_default
508866,Premium Travel Benefits,3,tier3_high_value_loyal
508877,Premium Travel Benefits,6,tier3_high_value_loyal
508891,Exclusive Discounts,2,tier_2_two_trip_default
508892,Free Checked Bags,3,tier3_near_exclusive_intl
508901,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
508912,No Change Fees,2,tier_2_two_trip_high_cancel
508917,Exclusive Discounts,2,tier_2_two_trip_default
